rank,boxer,score
2612,Vinson Durham,0.0
2613,Tim Littles,0.0
2614,Larry Prather,0.0
2615,Ricky Thomas,0.0
2616,Govoner Chavers,0.0
2617,Dave Tiberi,0.0
2618,Francesco DellAquila,0.0
2619,Alberto Gonzalez,0.0
2620,Carlos Silva,0.0
2621,Kevin Brazier,0.0
2622,Ricardo Bryant,0.0
2623,Horacio Rene Brandan,0.0
2624,Jose Luis Esteven,0.0
2625,Toby Tyler,0.0
2626,Philip Morefield,0.0
2627,Danny Thomas,0.0
2628,Joe Johnson,0.0
2629,Robert Clinton,0.0
2630,Ricardo Simpson,0.0
2631,Joe Summers,0.0
2632,Lemark Davis,0.0
2633,Mark Stephens,0.0
2634,Steve Chaney,0.0
2635,Arthur Willis,0.0
2636,Sammy Jenkins,0.0
2637,Carl Penn,0.0
2638,Ronnie Yoe,0.0
2639,Stephen Lee,0.0
2640,Ali Saidi,0.0
2641,Carl Jones,0.0
2642,Jeff Harding,0.0
2643,Randall Yonker,0.0
2644,Ramzi Hassan,0.0
2645,Nicky Walker,0.0
2646,Carlos Cruzat,0.0
2647,Frank Minton,0.0
2648,Michael Watson,0.0
2649,Steve Collins,0.0
2650,Herol Graham,0.0
2651,Donald Curry,0.0
2652,Milton McCrory,0.0
2653,Leroy Hester,0.0
2654,Said Skouma,0.0
2655,Irving Hines,0.0
2656,Julian Jackson,0.0
2657,Jimmy Shavers,0.0
2658,David Braxton,0.0
2659,Marcos Martinez,0.0
2660,Sean Mannion,0.0
2661,Hasim Razzaq,0.0
2662,Manuel Jiminez,0.0
2663,Jose Vallejo,0.0
2664,Tony Suero,0.0
2665,Carlos Betancourt,0.0
2666,Kevin Perry,0.0
2667,Gilberto Almonte,0.0
2668,Greg Young,0.0
2669,Ed Harris,0.0
2670,Tirso Roque,0.0
2671,Bruce Strauss,0.0
2672,Freddie Creech,0.0
2673,Charles Smith,0.0
2674,Shelby Wilkerson,0.0
2675,Ricky Sheppard,0.0
2676,Rocky Fabrizio,0.0
2677,Rigoberto Lopez,0.0
2678,Tomas Quinones,0.0
2679,Jorge Romero,0.0
2680,Tomas Rodriguez,0.0
2681,Jorge Lujan,0.0
2682,Angel Mayor,0.0
2683,Jose Caba,0.0
2684,Bashew Sibaca,0.0
2685,Sa Wang Kim,0.0
2686,Juan Domingo Malvarez,0.0
2687,Spider Nemoto,0.0
2688,Johnny Aba,0.0
2689,Hector Carrasquilla,0.0
2690,Cecilio Lastra,0.0
2691,Rodolfo Francis,0.0
2692,Reynaldo Hidalgo,0.0
2693,Orlando Amores,0.0
2694,Guillermo Almengot,0.0
2695,Marcos Britton,0.0
2696,Benicio Sosa,0.0
2697,Ernesto Mathias,0.0
2698,Senen Rios,0.0
2699,Ernesto Davis,0.0
2700,Ricardo Vega,0.0
2701,Loitolier Chacon,0.0
2702,Julio Garcia,0.0
2703,Clifford Etienne,0.0
2704,Julius Francis,0.0
2705,Bruce Seldon,0.0
2706,Buster Mathis Jr,0.0
2707,Peter McNeeley,0.0
2708,Tony Tubbs,0.0
2709,Alfonso Ratliff,0.0
2710,Lorenzo Boyd,0.0
2711,William Hosea,0.0
2712,Reggie Gross,0.0
2713,Sammy Scaff,0.0
2714,Conroy Nelson,0.0
2715,Eddie Richardson,0.0
2716,Sterling Benjamin,0.0
2717,Robert Colay,0.0
2718,Donnie Long,0.0
2719,Michael Johnson,0.0
2720,Lorenzo Canady,0.0
2721,Larry Sims,0.0
2722,John Alderson,0.0
2723,Ricardo Spain,0.0
2724,Don Halpin,0.0
2725,Trent Singleton,0.0
2726,Hector Mercedes,0.0
2727,Johnny Famechon,0.0
2728,Howard Winstone,0.0
2729,Mitsunori Seki,0.0
2730,Floyd Robertson,0.0
2731,Raul Rojas,0.0
2732,Delfino Rosales,0.0
2733,Eduardo Guerrero,0.0
2734,Juan Ramirez,0.0
2735,Felix Gutierrez,0.0
2736,Beresford Francis,0.0
2737,Dwight Hawkins,0.0
2738,Luis Hernandez,0.0
2739,Jorge Salazar,0.0
2740,Jose Lopez,0.0
2741,Alberto Soto,0.0
2742,Indio Fernandez,0.0
2743,Genaro Gonzalez,0.0
2744,Juan Zavala,0.0
2745,Rosendo Martinez,0.0
2746,Ernesto Beltran,0.0
2747,Juan Rodriguez,0.0
2748,Jose Luis Mora,0.0
2749,Babe Lopez,0.0
2750,Eduardo Meza,0.0
2751,Frijol Gonzalez,0.0
2752,Baby Palacios,0.0
2753,Israil Madrimov,0.0
2754,Egidijus Kavaliauskas,0.0
2755,Jose Benavidez Jr,0.0
2756,Julius Indongo,0.0
2757,Felix Diaz,0.0
2758,Viktor Postol,0.0
2759,Hank Lundy,0.0
2760,Dierry Jean,0.0
2761,Thomas Dulorme,0.0
2762,Ray Beltran,0.0
2763,Yuriorkis Gamboa,0.0
2764,Ricky Burns,0.0
2765,Andrey Klimov,0.0
2766,Breidis Prescott,0.0
2767,Sidney Siqueira,0.0
2768,Hardy Paredes,0.0
2769,David Rodela,0.0
2770,Andre Gorges,0.0
2771,Angel Rios,0.0
2772,Derrick Campos,0.0
2773,Anthony Mora,0.0
2774,Ron Boyd,0.0
2775,Marty Robbins,0.0
2776,Corey Sommerville,0.0
2777,Steve Marquez,0.0
2778,Miguel Delgado,0.0
2779,Lucas Rodas,0.0
2780,Michael Williams,0.0
2781,Aaron Anderson,0.0
2782,Damon Antoine,0.0
2783,Filiberto Nieto,0.0
2784,Brian Cummings,0.0
2785,Jimmy Ramos,0.0
2786,Yoshiaki Akasaka,0.0
2787,Milo Calhoun,0.0
2788,Manfred Graus,0.0
2789,Renato Moraes,0.0
2790,Pascal Di Benedetto,0.0
2791,Jupp Elze,0.0
2792,Clarence James,0.0
2793,Sandro Mazzinghi,0.0
2794,James Shelton,0.0
2795,Luis Folledo,0.0
2796,Daniel Leullier,0.0
2797,Dick Knight,0.0
2798,Mick Leahy,0.0
2799,Tommaso Truppi,0.0
2800,Juan Carlos Duran,0.0
2801,Aristeo Chavarin,0.0
2802,Abrao De Souza,0.0
2803,Fabio Bettini,0.0
2804,Jimmy Beecham,0.0
2805,Michel Diouf,0.0
2806,Luis Gutierrez,0.0
2807,Jackie Cailleau,0.0
2808,Wilhelm Niederau,0.0
2809,Francesco Fiori,0.0
2810,Tony Montano,0.0
2811,Georges Estatoff,0.0
2812,Giampaolo Melis,0.0
2813,Diego Infantes,0.0
2814,Giuseppe Gentiletti,0.0
2815,Mahmout le Noir,0.0
2816,Gino Rossi,0.0
2817,Heinz Freytag,0.0
2818,Hector Constance,0.0
2819,Jim Hegerle,0.0
2820,Gianni Lommi,0.0
2821,Manfred Haas,0.0
2822,Jose Riquelme,0.0
2823,George Aldridge,0.0
2824,Giuseppe Catalano,0.0
2825,Jesse Jones,0.0
2826,Angelo Brisci,0.0
2827,Retmia Mahrez,0.0
2828,Marc Desforneaux,0.0
2829,Henri Cabelduc,0.0
2830,Michel Francois,0.0
2831,Daniel Brunet,0.0
2832,Pierre Mondino,0.0
2833,Nic Maric,0.0
2834,Sahib Mosri,0.0
2835,Ben Ali Allala,0.0
2836,Nicola Sammartino,0.0
2837,William Scull,0.0
2838,Erislandy Lara,0.0
2839,Alfredo Angulo,0.0
2840,Josesito Lopez,0.0
2841,Alfonso Gomez,0.0
2842,Ryan Rhodes,0.0
2843,Matthew Hatton,0.0
2844,Lovemore Ndou,0.0
2845,Luciano Leonel Cuello,0.0
2846,Jose Cotto,0.0
2847,Brian Camechis,0.0
2848,Lanardo Tyner,0.0
2849,Marat Khuzeev,0.0
2850,Jefferson Goncalo,0.0
2851,Michel Rosales,0.0
2852,Euri Gonzalez,0.0
2853,Antonio Fitch,0.0
2854,Raul Pinzon,0.0
2855,Larry Mosley,0.0
2856,Carlos Adan Jerez,0.0
2857,Miguel Vazquez,0.0
2858,Francisco Villanueva,0.0
2859,Gabriel Martinez,0.0
2860,Axel Rodrigo Solis,0.0
2861,Sean Holley,0.0
2862,Ricardo Cano,0.0
2863,Christian Solano,0.0
2864,Victor Marquez,0.0
2865,Ivan Illescas,0.0
2866,Javier Martinez,0.0
2867,Pablo Alvarado,0.0
2868,Abraham Gonzalez,0.0
2869,Roger Choate,0.0
2870,Darryl Jones,0.0
2871,Herminio Morales,0.0
2872,Gary Hinton,0.0
2873,Nick Furlano,0.0
2874,Kim Sang-hyun,0.0
2875,Akio Kameda,0.0
2876,Miguel Montilla,0.0
2877,Dujuan Johnson,0.0
2878,Lennox Blackmoore,0.0
2879,Gaetan Hart,0.0
2880,Danny Myers,0.0
2881,Carl Crowley,0.0
2882,Leonidas Asprilla,0.0
2883,Julio Valdez,0.0
2884,Juan Garcia,0.0
2885,Alfonso Frazer,0.0
2886,Al Ford,0.0
2887,Freddie Harris,0.0
2888,Norman Goins,0.0
2889,Marion Thomas,0.0
2890,Scotty Foreman,0.0
2891,Al Franklin,0.0
2892,Ron Pettigrew,0.0
2893,Robert Tijernia,0.0
2894,Angel Cintron,0.0
2895,Johnny Summerhays,0.0
2896,Melvin Young,0.0
2897,Jose Resto,0.0
2898,Nick Wills,0.0
2899,Harvey Wilson,0.0
2900,Larry Moore,0.0
2901,Larry Smith,0.0
2902,Shunkichi Suemitsu,0.0
2903,Tatsunao Mitsuyama,0.0
2904,Chico Andrade,0.0
2905,Kenji Iwata,0.0
2906,Munchai Rorfortor,0.0
2907,Fujio Mikami,0.0
2908,Vicente Milan Derado,0.0
2909,Percy Hayles,0.0
2910,Kang-Il Suh,0.0
2911,Frankie Narvaez,0.0
2912,Rene Barrientos,0.0
2913,Takashi Matsumoto,0.0
2914,Love Allotey,0.0
2915,Tsunetomi Miyamoto,0.0
2916,Johnny Bizzaro,0.0
2917,Isarasak Puntainorasing,0.0
2918,Auburn Copeland,0.0
2919,Somkiat Kiatmuangyom,0.0
2920,Sergio Caprari,0.0
2921,Sakuji Shinozawa,0.0
2922,Harold Gomes,0.0
2923,Hachiro Ito,0.0
2924,Bert Somodio,0.0
2925,Isami Ikeyama,0.0
2926,Hisao Kobayashi,0.0
2927,Sonny Leon,0.0
2928,Teddy Davis,0.0
2929,Takeo Sugimori,0.0
2930,Kiyoaki Nakanishi,0.0
2931,Keiichi Ishikawa,0.0
2932,Ike Chestnut,0.0
2933,Javellana Kid,0.0
2934,Hiroshi Okawa,0.0
2935,Salika Yontrakit,0.0
2936,Hideto Kobayashi,0.0
2937,Hidemi Wada,0.0
2938,Luke Sandoval,0.0
2939,Dave Gallardo,0.0
2940,Cecil Schoonmaker,0.0
2941,Gil Velarde,0.0
2942,Chico Rosa,0.0
2943,Cleo Lane,0.0
2944,Severino Fuentes,0.0
2945,Katsumi Kosaka,0.0
2946,Yoichi Hayashi,0.0
2947,Roy Higa,0.0
2948,Noboru Tanaka,0.0
2949,Al Cruz,0.0
2950,Willie Brown,0.0
2951,Hiroshi Horiguchi,0.0
2952,Tanny Campo,0.0
2953,Paulito Escarlan,0.0
2954,Benny Escobar,0.0
2955,Tenejeros Boy,0.0
2956,Lucky Strike,0.0
2957,Star Flores,0.0
2958,Little Patilla,0.0
2959,Fighting Chavez,0.0
2960,Star Mercado,0.0
2961,Kid Santos,0.0
2962,Mike Sanchez,0.0
2963,Young Basiliano,0.0
2964,Kid Gonzaga,0.0
2965,Ryota Murata,0.0
2966,Kamil Szeremeta,0.0
2967,Sergiy Derevyanchenko,0.0
2968,Steve Rolls,0.0
2969,Vanes Martirosyan,0.0
2970,Dominic Wade,0.0
2971,David Lemieux,0.0
2972,Martin Murray,0.0
2973,Daniel Geale,0.0
2974,Osumanu Adama,0.0
2975,Curtis Stevens,0.0
2976,Nobuhiro Ishida,0.0
2977,Gabriel Rosado,0.0
2978,Grzegorz Proksa,0.0
2979,Makoto Fuchigami,0.0
2980,Lajuan Simon,0.0
2981,Kassim Ouma,0.0
2982,Nilson Julio Tapia,0.0
2983,Milton Nunez,0.0
2984,Mikhail Makarov,0.0
2985,John Anderson Carvalho,0.0
2986,Anthony Greenidge,0.0
2987,Javier Alberto Mamani,0.0
2988,Malik Dziarra,0.0
2989,Amar Amari,0.0
2990,Ibrahim Sid,0.0
2991,Ian Gardner,0.0
2992,Tshepo Mashego,0.0
2993,Mehdi Bouadla,0.0
2994,Sergey Khomitsky,0.0
2995,Simon Mokoena,0.0
2996,Sylvain Gomis,0.0
2997,Jorge Ariel Garcia,0.0
2998,Martins Kukulis,0.0
2999,Daniel Urbanski,0.0
3000,Sergei Navarka,0.0
3001,Gabor Balogh,0.0
3002,David Griman,0.0
3003,Je Suk Park,0.0
3004,Ernesto Ford,0.0
3005,Yong Kang Kim,0.0
3006,Shunichi Nakajima,0.0
3007,Ari Blanca,0.0
3008,Kenji Matsumura,0.0
3009,Alberto Castro,0.0
3010,Chang Tae-il,0.0
3011,Choi Chang-ho,0.0
3012,Jun Llano,0.0
3013,Kap Sup Song,0.0
3014,Kongtoranee Payakaroon,0.0
3015,Byung-Kwan Chung,0.0
3016,Chung Sup Chun,0.0
3017,Ellyas Pical,0.0
3018,Israel Contreras,0.0
3019,Edgar Monserrat,0.0
3020,Rafael Orono,0.0
3021,Dong Chun Lee,0.0
3022,Eusebio Espinal,0.0
3023,Young Ri Moon,0.0
3024,Val de Vera,0.0
3025,Jae Sung Uhm,0.0
3026,Joe Shiranui,0.0
3027,Gil Ragas,0.0
3028,Park Chan-yong,0.0
3029,Luis Ibanez,0.0
3030,Marciano Sekiyama,0.0
3031,Mun Kyun Joo,0.0
3032,Willie Jensen,0.0
3033,Adan Uribe,0.0
3034,Agus Suyanto,0.0
3035,Ali Formentera,0.0
3036,Yu-Ok Joo,0.0
3037,Katsuyuki Ohashi,0.0
3038,Sakdisamai Chorsirirat,0.0
3039,Tsuguyuki Toma,0.0
3040,Phichitsuk Korusayarm,0.0
3041,Thanee Singchaowal,0.0
3042,Tordsakdi Pornthavee,0.0
3043,Prasong Sithkempetch,0.0
3044,Sentiang Sithkempetch,0.0
3045,Pook Sritam,0.0
3046,Phonpichit SorSermphong,0.0
3047,Thongnoi Porntawee,0.0
3048,Yodpetch Porntawee,0.0
3049,Steve Forbes,0.0
3050,Ricardo Mayorga,0.0
3051,Javier Castillejo,0.0
3052,Derrell Coley,0.0
3053,Ike Quartey,0.0
3054,Patrick Charpentier,0.0
3055,John Molina,0.0
3056,John Avila,0.0
3057,Giorgio Campanella,0.0
3058,Jimmi Bredahl,0.0
3059,Narciso Valenzuela,0.0
3060,Renaldo Carter,0.0
3061,Troy Dorsey,0.0
3062,Frank Avelar,0.0
3063,Mike Grable,0.0
3064,Jeff Mayweather,0.0
3065,Curtis Strong,0.0
3066,Paris Alexander,0.0
3067,Clifford Hicks,0.0
3068,Lamar Williams,0.0
3069,Bryant Jennings,0.0
3070,Kubrat Pulev,0.0
3071,Alex Leapai,0.0
3072,Alexander Povetkin,0.0
3073,Francesco Pianeta,0.0
3074,Mariusz Wach,0.0
3075,Tony Thompson,0.0
3076,David Haye,0.0
3077,Eddie Chambers,0.0
3078,Ruslan Chagaev,0.0
3079,Ray Austin,0.0
3080,Calvin Brock,0.0
3081,Eliseo Castillo,0.0
3082,DaVarryl Williamson,0.0
3083,Danell Nicholson,0.0
3084,Fabio Eduardo Moli,0.0
3085,Jameel McCline,0.0
3086,Charles Shufford,0.0
3087,Derrick Jefferson,0.0
3088,Monte Barrett,0.0
3089,David Bostice,0.0
3090,Paea Wolfgramm,0.0
3091,Lajos Eros,0.0
3092,Joseph Chingangu,0.0
3093,Zoran Vujicic,0.0
3094,Donnell Wingfield,0.0
3095,Eli Dixon,0.0
3096,Steve Pannell,0.0
3097,Carlos Monroe,0.0
3098,Najee Shaheed,0.0
3099,Cody Koch,0.0
3100,Marcus McIntyre,0.0
3101,Derrick Lampkins,0.0
3102,Ladislav Husarik,0.0
3103,Jerry Halstead,0.0
3104,Marcos Gonzalez,0.0
3105,James Pritchard,0.0
3106,Biko Botowamungu,0.0
3107,Gilberto Williamson,0.0
3108,Salvador Maciel,0.0
3109,Paul Ashley,0.0
3110,Mark Wills,0.0
3111,Troy Weida,0.0
3112,Bill Corrigan,0.0
3113,Exum Speight,0.0
3114,Fabian Meza,0.0
3115,Patrick Lopez,0.0
3116,Luis Collazo,0.0
3117,Jose Luis Cruz,0.0
3118,David Estrada,0.0
3119,Adrian Stone,0.0
3120,Antonio Diaz,0.0
3121,John Brown,0.0
3122,Golden Johnson,0.0
3123,Wilfredo Ruiz,0.0
3124,Demetrio Ceballos,0.0
3125,Manuel Gomez,0.0
3126,Philip Holiday,0.0
3127,Michael Smith,0.0
3128,Elias Quiroz,0.0
3129,Joseph Murray,0.0
3130,Ramon Felix,0.0
3131,Mike Bryan,0.0
3132,Mauricio Aceves,0.0
3133,Jose Luis Madrid,0.0
3134,Louis Ramirez,0.0
3135,John Bryant,0.0
3136,Lorenzo Garcia,0.0
3137,Oscar Lopez,0.0
3138,Paulino Gonzalez,0.0
3139,Juan Manuel Aranda,0.0
3140,Miguel Pena,0.0
3141,Roberto Urias,0.0
3142,Pey Castillo,0.0
3143,Arnulfo Villa,0.0
3144,Greg Puente,0.0
3145,Hacine Cherifi,0.0
3146,Mamadou Thiam,0.0
3147,David Reid,0.0
3148,Hugo Pineda,0.0
3149,Mahenge Zulu,0.0
3150,Troy Waters,0.0
3151,Kevin Lueshing,0.0
3152,Ray Lovato,0.0
3153,Larry Barnes,0.0
3154,Roger Turner,0.0
3155,Luis Ramon Campas,0.0
3156,Anthony Stephens,0.0
3157,Luis Garcia,0.0
3158,Maurice Blocker,0.0
3159,Colin Tomlinson,0.0
3160,Pedro Aguirre,0.0
3161,Henry Hughes,0.0
3162,Joseph Alexander,0.0
3163,Raul Gonzalez,0.0
3164,Lorenzo Bouie,0.0
3165,Darren McGrew,0.0
3166,Manuel Salas,0.0
3167,Felix Vasquez,0.0
3168,Noe Rivera,0.0
3169,Luis Felipe Perez,0.0
3170,Valentin Ocasio,0.0
3171,Jose Vilarino,0.0
3172,Omar Victoriano Alegre,0.0
3173,William Lopez,0.0
3174,Israel Ponce,0.0
3175,Angel Romero,0.0
3176,Yuichi Hosono,0.0
3177,Kajkong Danphuthai,0.0
3178,Leo Gamez,0.0
3179,Hisashi Tokushima,0.0
3180,Kenbun Taiho,0.0
3181,Mario Alberto Demarco,0.0
3182,Katsumi Komiyama,0.0
3183,Udin Baharudin,0.0
3184,Putt Ohyuthanakorn,0.0
3185,Jose De Jesus,0.0
3186,Willy Salazar,0.0
3187,Rodolfo Blanco,0.0
3188,Benedicto Murillo,0.0
3189,Eduardo Tunon,0.0
3190,Tomohiro Kiyuna,0.0
3191,Joey Olivo,0.0
3192,Son Oh-kong,0.0
3193,Tubagus Jaya,0.0
3194,Edwin Inocencio,0.0
3195,Jung Bi-won,0.0
3196,Little Baguio,0.0
3197,Lim Ha-shik,0.0
3198,Ahn Rae-ki,0.0
3199,Park Kyung-shik,0.0
3200,Kim Ki-young,0.0
3201,Kim Ki-chang,0.0
3202,Park Hyo-yong,0.0
3203,Yun Man-sok,0.0
3204,Kim Ki-soo,0.0
3205,Moon Yun-lee,0.0
3206,Kwon Joo-ho,0.0
3207,Jang Young-chang,0.0
3208,Lee Joo-young,0.0
3209,Choi Byung-bum,0.0
3210,Sergio Alvarez,0.0
3211,Amancio Castro,0.0
3212,Kwang Min Kim,0.0
3213,Norman Sekgapane,0.0
3214,Tongta Kiatvayupakdi,0.0
3215,Adriano Marrero,0.0
3216,Carlos Maria Gimenez,0.0
3217,Ariel Maciel,0.0
3218,Beau Jaynes,0.0
3219,Battlehawk Kazama,0.0
3220,Esteban De Jesus,0.0
3221,Shinichi Kadota,0.0
3222,Pedro Adigue,0.0
3223,Chang-Kil Lee,0.0
3224,Lion Furuyama,0.0
3225,Reinaldo Mercado,0.0
3226,Josue Marquez,0.0
3227,Frank Medina,0.0
3228,Jose Escudero,0.0
3229,Julio Vera,0.0
3230,Enrique Jana,0.0
3231,Rodolfo Gonzalez,0.0
3232,Jorge Rodriguez,0.0
3233,Diego Tovar,0.0
3234,Pedro Chirinos,0.0
3235,Orlando Rivas,0.0
3236,Milton Mendez,0.0
3237,Frank Leroy,0.0
3238,Jesus Gonzalez,0.0
3239,Orlando Ruiz,0.0
3240,Jose Godoy,0.0
3241,Rafa Rojas,0.0
3242,Jose Zuniga,0.0
3243,Jesus Cardenas,0.0
3244,Antonio Yi,0.0
3245,Rafael Donodo,0.0
3246,Felix Salgado,0.0
3247,Oscar Gonzalez,0.0
3248,Rodolfo Marquez,0.0
3249,Juan Martinez,0.0
3250,Sakio Bika,0.0
3251,Evans Ashira,0.0
3252,Mario Veit,0.0
3253,Kabary Salem,0.0
3254,Mger Mkrtchyan,0.0
3255,Byron Mitchell,0.0
3256,Tocker Pudwill,0.0
3257,Miguel Angel Jimenez,0.0
3258,Charles Brewer,0.0
3259,Will McIntyre,0.0
3260,Richie Woodhall,0.0
3261,David Starie,0.0
3262,Rick Thornberry,0.0
3263,Robin Reid,0.0
3264,Juan Carlos Gimenez Ferreyra,0.0
3265,Branko Sobot,0.0
3266,Chris Eubank,0.0
3267,Luciano Torres,0.0
3268,Tyler Hughes,0.0
3269,Carlos Christie,0.0
3270,Warren Stowe,0.0
3271,Mark Delaney,0.0
3272,Anthony Brooks,0.0
3273,Guy Stanford,0.0
3274,Stephen Wilson,0.0
3275,Nick Manners,0.0
3276,Tyrone Jackson,0.0
3277,Robert Curry,0.0
3278,Bobbie Joe Edwards,0.0
3279,Trevor Ambrose,0.0
3280,Mark Lee Dawson,0.0
3281,Karl Barwise,0.0
3282,Darren Littlewood,0.0
3283,Martin Rosamond,0.0
3284,Spencer Alton,0.0
3285,Paul Mason,0.0
3286,Paul Hanlon,0.0
3287,Ric Siodora,0.0
3288,Amando Velasco,0.0
3289,Isidro Perez,0.0
3290,Agustin Garcia,0.0
3291,Efren Pinto,0.0
3292,German Torres,0.0
3293,Jorge Cano,0.0
3294,Tadashi Kuramochi,0.0
3295,Katsuo Tokashiki,0.0
3296,Masaharu Inami,0.0
3297,Tio Abella,0.0
3298,Rodrigo Saony,0.0
3299,Amado Ursua,0.0
3300,Lukodd Phitiporn,0.0
3301,Jong Kwan Chang,0.0
3302,Alfonso Lopez,0.0
3303,Chutmongkol Thairungriang,0.0
3304,Leonardo Paredes,0.0
3305,Lord Esmero,0.0
3306,Oscar Bolivar,0.0
3307,Miguel Leal,0.0
3308,Yo Dong Kim,0.0
3309,Chang Pyo Hong,0.0
3310,Jin Hyung Park,0.0
3311,Nam Keun Kang,0.0
3312,Hi Suo Shin,0.0
3313,Ho Chul Pyun,0.0
3314,Hee Kwan Lee,0.0
3315,Jung Yul Suh,0.0
3316,Manuel Charr,0.0
3317,Tomasz Adamek,0.0
3318,Odlanier Solis,0.0
3319,Albert Sosnowski,0.0
3320,Kevin Johnson,0.0
3321,Chris Arreola,0.0
3322,Juan Carlos Gomez,0.0
3323,Kirk Johnson,0.0
3324,Timo Hoffmann,0.0
3325,Obed Sullivan,0.0
3326,Ed Mahone,0.0
3327,Herbie Hide,0.0
3328,Ismael Youla,0.0
3329,Francesco Spinelli,0.0
3330,Mario Schiesser,0.0
3331,Ricardo Kennedy,0.0
3332,Dicky Ryan,0.0
3333,Louis Monaco,0.0
3334,Alben Belinski,0.0
3335,Marcus Rhode,0.0
3336,Herman Delgado,0.0
3337,Will Hinton,0.0
3338,Jimmy Haynes,0.0
3339,Cleveland Woods,0.0
3340,Derrick Roddy,0.0
3341,Troy Roberts,0.0
3342,Mike Acklie,0.0
3343,Brian Sargent,0.0
3344,Frantisek Sumina,0.0
3345,Tony Bradham,0.0
3346,Alexander Brand,0.0
3347,Sullivan Barrera,0.0
3348,Paul Smith,0.0
3349,Edwin Rodriguez,0.0
3350,Arthur Abraham,0.0
3351,Allan Green,0.0
3352,Shelby Pudwill,0.0
3353,Edison Miranda,0.0
3354,Esteban Camou,0.0
3355,Jerson Ravelo,0.0
3356,Rubin Williams,0.0
3357,Roger Cantrell,0.0
3358,Francisco Diaz,0.0
3359,Dhafir Smith,0.0
3360,Julio Jean,0.0
3361,Derrick Findley,0.0
3362,Andy Kolle,0.0
3363,Kendall Gould,0.0
3364,Glenn LaPlante,0.0
3365,Christopher Holt,0.0
3366,Ben Aragon,0.0
3367,Roy Ashworth,0.0
3368,Kenny Kost,0.0
3369,Chris Molina,0.0
3370,Chazz Witherspoon,0.0
3371,Tony Bellew,0.0
3372,Murat Gassiev,0.0
3373,Mairis Briedis,0.0
3374,Marco Huck,0.0
3375,Michael Hunter,0.0
3376,Thabiso Mchunu,0.0
3377,Krzysztof Głowacki,0.0
3378,Pedro Rodriguez,0.0
3379,Johnny Muller,0.0
3380,Andrey Knyazev,0.0
3381,Danie Venter,0.0
3382,Daniel Bruwer,0.0
3383,Cesar David Crenz,0.0
3384,Ben Nsafoah,0.0
3385,Epifanio Mendoza,0.0
3386,Felipe Romero,0.0
3387,Mihai Nistor,0.0
3388,Matteo Modugno,0.0
3389,Magomedrasul Majidov,0.0
3390,Eric Brechlin,0.0
3391,Junior Fa,0.0
3392,David Picasso,0.0
3393,Ramon Cardenas,0.0
3394,Kim Ye-joon,0.0
3395,Stephen Fulton,0.0
3396,Aran Dipaen,0.0
3397,Michael Dasmarinas,0.0
3398,Jamie McDonnell,0.0
3399,Yoan Boyeaux,0.0
3400,Ricardo Rodriguez,0.0
3401,Petchbarngborn Kokietgym,0.0
3402,David Carmona,0.0
3403,Warlito Parrenas,0.0
3404,Omar Narvaez,0.0
3405,Adrian Hernandez,0.0
3406,Jerson Mancio,0.0
3407,Yuki Sano,0.0
3408,Ngaoprajan Chuwatana,0.0
3409,Crison Omayao,0.0
3410,Luis Abregu,0.0
3411,Donald Camarena,0.0
3412,Nasser Athumani,0.0
3413,Manuel Garnica,0.0
3414,Jaime Rangel,0.0
3415,Alfonso Sanchez,0.0
3416,Martin Ramirez,0.0
3417,Arturo Urena,0.0
3418,Jesus Abel Santiago,0.0
3419,Eli Addison,0.0
3420,Rafael Ortiz,0.0
3421,Jorge Alberto Padilla,0.0
3422,Francisco Rincon,0.0
3423,Juan Yoani Cervantes,0.0
3424,Marcos Andre Rocha Costa,0.0
3425,Justo Almazan,0.0
3426,Ramon Ortiz,0.0
3427,Carlos Parra,0.0
3428,Luis Medina,0.0
3429,Raul Nunez,0.0
3430,Francisco Martinez,0.0
3431,Amos Lincoln,0.0
3432,Roger Rischer,0.0
3433,Willis Earls,0.0
3434,Henry Clark,0.0
3435,Bill McMurray,0.0
3436,Elmer Rush,0.0
3437,Gerhard Zech,0.0
3438,Albert Westphal,0.0
3439,Howard King,0.0
3440,Roy Harris,0.0
3441,Nino Valdes,0.0
3442,Mike DeJohn,0.0
3443,Ernie Cab,0.0
3444,Frankie Daniels,0.0
3445,Wayne Bethea,0.0
3446,Julio Mederos,0.0
3447,Ben Wise,0.0
3448,Billy Hunter,0.0
3449,Larry Watson,0.0
3450,Johnny Gray,0.0
3451,Calvin Butler,0.0
3452,Emil Brtko,0.0
3453,Neal Welch,0.0
3454,Johnny Summerlin,0.0
3455,Stanley Howlett,0.0
3456,Martin Lee,0.0
3457,Bennie Thomas,0.0
3458,Ponce de Leon,0.0
3459,Randy Stephens,0.0
3460,Duane Bobick,0.0
3461,Larry Middleton,0.0
3462,Pedro Lovell,0.0
3463,Rico Brooks,0.0
3464,Charlie Reno,0.0
3465,Herschel Jacobs,0.0
3466,Charlie Harris,0.0
3467,Chuck Haynes,0.0
3468,Vic Brown,0.0
3469,Steve Carter,0.0
3470,Roby Harris,0.0
3471,Ray Junior Ellis,0.0
3472,Julius Garcia,0.0
3473,Gary Bates,0.0
3474,Pedro Sanchez,0.0
3475,Wayne Kindred,0.0
3476,Joe Hemphill,0.0
3477,Cornell Nolan,0.0
3478,Jimmy Gilmore,0.0
3479,Harold Dutra,0.0
