rank,boxer,score
4341,Abdul Hakim,0.0
4342,James Williamson,0.0
4343,Fred Jordan,0.0
4344,Dawud Shaw,0.0
4345,John Tyrell,0.0
4346,Arthur Wright,0.0
4347,Alejandro Lakatos,0.0
4348,Ka-Dy King,0.0
4349,Graciano Rocchigiani,0.0
4350,Muslim Biarslanov,0.0
4351,Mark Prince,0.0
4352,Andrea Magi,0.0
4353,Darren Zenner,0.0
4354,Nicky Piper,0.0
4355,Christophe Girard,0.0
4356,Asluddin Umarov,0.0
4357,Philippe Michel,0.0
4358,Everardo Armenta Jr,0.0
4359,Paul Carlo,0.0
4360,Roberto Dominguez,0.0
4361,Nestor Hipolito Giovannini,0.0
4362,Leeonzer Barber,0.0
4363,David Davis,0.0
4364,Mwehu Beya,0.0
4365,Juan Alberto Barrero,0.0
4366,Noel Magee,0.0
4367,Pat Alley,0.0
4368,Keith Williams,0.0
4369,Cecil Simms,0.0
4370,Steve McCarthy,0.0
4371,Sylvester White,0.0
4372,Richard Bustin,0.0
4373,Terrence Wright,0.0
4374,Yves Monsieur,0.0
4375,Zoltan Habda,0.0
4376,Peter Cenki,0.0
4377,Frederic Porter,0.0
4378,Shalva Jomardashvili,0.0
4379,Samson Onyango,0.0
4380,Giacobbe Fragomeni,0.0
4381,Yuri Barashian,0.0
4382,DeAndrey Abron,0.0
4383,Tito Mendoza,0.0
4384,Paul Murdoch,0.0
4385,Mehdi Sahnoune,0.0
4386,Hugo Garay,0.0
4387,Ramdane Serdjane,0.0
4388,Juan Nelongo,0.0
4389,Massimiliano Saiani,0.0
4390,Jose Hilton Dos Santos,0.0
4391,Jim Murray,0.0
4392,Roberto Coelho,0.0
4393,Daren Whitley,0.0
4394,Jesse Corona,0.0
4395,Alban Girouard,0.0
4396,Julius Gal,0.0
4397,Dennis Matthews,0.0
4398,Oleksandr Garashchenko,0.0
4399,Henry Mobio,0.0
4400,Dennis McKinney,0.0
4401,Philip Houthoofdt,0.0
4402,Hizni Altunkaya,0.0
4403,Junior Anthony Wright,0.0
4404,BJ Flores,0.0
4405,Bobby Thomas Jr,0.0
4406,Tomas Kovacs,0.0
4407,Vyacheslav Uzelkov,0.0
4408,Lavell Finger,0.0
4409,Cedric Howard,0.0
4410,Walter Edwards,0.0
4411,Artur Mann,0.0
4412,Tervel Pulev,0.0
4413,Igor Mikhalkin,0.0
4414,Vyacheslav Shabranskyy,0.0
4415,Nadjib Mohammedi,0.0
4416,Blake Caparello,0.0
4417,Ismail Sillakh,0.0
4418,Nathan Cleverly,0.0
4419,Lionell Thompson,0.0
4420,Roman Simakov,0.0
4421,Douglas Otieno Okola,0.0
4422,Terrance Woods,0.0
4423,Julius Fogle,0.0
4424,William Johnson,0.0
4425,Karen Avetisyan,0.0
4426,Dallas Vargas,0.0
4427,Kia Daniels,0.0
4428,Harley Kilfian,0.0
4429,Nathan Bedwell,0.0
4430,Francois Ambang,0.0
4431,Micky Stackhouse,0.0
4432,Ayodeji Fadeyi,0.0
4433,Michael Birthmark,0.0
4434,Darryl Johnson,0.0
4435,Daniel Chavez,0.0
4436,Thomas Williams Jr,0.0
4437,Dmitry Sukhotsky,0.0
4438,Noe Gonzalez Alcoba,0.0
4439,Aaron Pryor Jr,0.0
4440,Shujaa El-Amin,0.0
4441,Anthony Bonsante,0.0
4442,David Whittom,0.0
4443,Marlon Hayes,0.0
4444,Marcus Thomas,0.0
4445,Carl Cockerham,0.0
4446,Etianne Whitaker,0.0
4447,Eduardo Calderon,0.0
4448,Bonnie Joe McGee,0.0
4449,Ferenc Lankonde,0.0
4450,Mike Funk,0.0
4451,Richard Rivera,0.0
4452,Samuel Crossed,0.0
4453,Dervin Colina,0.0
4454,Francisco Sierra,0.0
4455,Jason Escalera,0.0
4456,Farah Ennis,0.0
4457,Michael Gbenga,0.0
4458,Don Mouton,0.0
4459,Jonel Tapia,0.0
4460,Adam Collins,0.0
4461,Eddie Caminero,0.0
4462,Timothy Hall Jr,0.0
4463,Hajro Sujak,0.0
4464,Aliaksandr Paluyanau,0.0
4465,Aleksandrs Taputs,0.0
4466,Vadim Chromych,0.0
4467,Dmitry Gavrilov,0.0
4468,Maxim Nikonorov,0.0
4469,Adrian Taylor,0.0
4470,Gilbert Lenin Castillo,0.0
4471,Sean Monaghan,0.0
4472,Donta Woods,0.0
4473,Otis Griffin,0.0
4474,Kentrell Claiborne,0.0
4475,Kevin Engel,0.0
4476,Lamont Williams,0.0
4477,Teneal Goyco,0.0
4478,Josh Thorpe,0.0
4479,Ritchie Cherry,0.0
4480,Codale Ford,0.0
4481,Jarrell Miller,0.0
4482,Kevin Lerena,0.0
4483,Trevor Bryan,0.0
4484,Joe Cusumano,0.0
4485,Bogdan Dinu,0.0
4486,Ricardo Snijders,0.0
4487,Kyotaro Fujimoto,0.0
4488,Ebenezer Tetteh,0.0
4489,Nathan Gorman,0.0
4490,Richard Lartey,0.0
4491,Razvan Cojanu,0.0
4492,Tom Little,0.0
4493,DL Jones,0.0
4494,AJ Carter,0.0
4495,Mauricio Barragan,0.0
4496,David Howe,0.0
4497,Blaise Mendouo,0.0
4498,Marcus Kelly,0.0
4499,Scott Alexander,0.0
4500,Craig Lewis,0.0
4501,Devin Vargas,0.0
4502,Andriy Rudenko,0.0
4503,Don Haynesworth,0.0
4504,Eugen Buchmueller,0.0
4505,Byron Polley,0.0
4506,Nick Guivas,0.0
4507,Curtis Harper,0.0
4508,Mark Brown,0.0
4509,Peter Graham,0.0
4510,Galen Brown,0.0
4511,Gogita Gorgiladze,0.0
4512,Jamal Woods,0.0
4513,John Orr,0.0
4514,Tyree Ortiz,0.0
4515,David Koswara,0.0
4516,Juan Goode,0.0
4517,Dennis Benson,0.0
4518,Eric George,0.0
4519,Perry Filkins,0.0
4520,Curtis Lee Tate,0.0
4521,David Adeleye,0.0
4522,Mark de Mori,0.0
4523,Demsey McKean,0.0
4524,Emir Ahmatovic,0.0
4525,Marko Radonjic,0.0
4526,Alexandre Kartozia,0.0
4527,Mario Heredia,0.0
4528,Gregory Corbin,0.0
4529,Amir Mansour,0.0
4530,Filiberto Tovar,0.0
4531,Sean Turner,0.0
4532,Pavel Sour,0.0
4533,Damian Knyba,0.0
4534,Frank Sanchez,0.0
4535,Arslanbek Makhmudov,0.0
4536,Agron Smakici,0.0
4537,Evgenios Lazaridis,0.0
4538,Miljan Rovcanin,0.0
4539,Herve Hubeaux,0.0
4540,Christian Lewandowski,0.0
4541,Lawrence Tauasa,0.0
4542,Maksym Pedyura,0.0
4543,Artsiom Charniakevich,0.0
4544,Gbenga Oloukun,0.0
4545,Wladimir Letr,0.0
4546,Pavel Siska,0.0
4547,Alexander Kahl,0.0
4548,Engin Solmaz,0.0
4549,Ivan Cirkovic,0.0
4550,Waldemar Pahl,0.0
4551,Selcuk Dinc,0.0
4552,Yeton Abdullah,0.0
4553,Justis Huni,0.0
4554,Michael Polite Coffie,0.0
4555,Chris Healey,0.0
4556,Daniel Martz,0.0
4557,Nick Webb,0.0
4558,Simon Vallily,0.0
4559,Mariano Ruben Diaz Strunz,0.0
4560,Dennis Lewandowski,0.0
4561,Morgan Dessaux,0.0
4562,Phil Williams,0.0
4563,Ferenc Zsalek,0.0
4564,Scott Saward,0.0
4565,Zheko Zhekov,0.0
4566,Jakub Wojcicki,0.0
4567,Kash Ali,0.0
4568,Michael Wallisch,0.0
4569,Alexander Ustinov,0.0
4570,Bermane Stiverne,0.0
4571,Joe Hanks,0.0
4572,Iago Kiladze,0.0
4573,Ivica Bacurin,0.0
4574,Lenroy Thomas,0.0
4575,Donnie Palmer,0.0
4576,Rudolf Jozic,0.0
4577,Ian Lewison,0.0
4578,Brandon Lynch,0.0
4579,Edgar Ramirez,0.0
4580,Abdeljalil Abouhamda,0.0
4581,Vladan Babic,0.0
4582,Lenier Pero,0.0
4583,Mohamed Grimes,0.0
4584,Viktor Vykhryst,0.0
4585,Fateh Touaher,0.0
4586,Ali Kiydin,0.0
4587,Milutin Stankovic,0.0
4588,Avery Gibson,0.0
4589,Philipp Gruener,0.0
4590,Jackson Marinez,0.0
4591,Isa Chaniev,0.0
4592,Yardley Armenta Cruz,0.0
4593,Alejandro Luna,0.0
4594,Hedi Slimani,0.0
4595,Anzor Gamgebeli,0.0
4596,Kakha Avetisiani,0.0
4597,Bahodir Mamadjonov,0.0
4598,Thompson Mokwana,0.0
4599,Mikheil Avakian,0.0
4600,Samir Ziani,0.0
4601,Gary Buckland,0.0
4602,Prince Ofotsu,0.0
4603,Paul Truscott,0.0
4604,Bilal Mohammad,0.0
4605,Fuseini Ahmed,0.0
4606,Kris Hughes,0.0
4607,Simas Volosinas,0.0
4608,Korley Collison,0.0
4609,Yusif Salifu,0.0
4610,Zakaria Salifu,0.0
4611,Tetteh Lamptey,0.0
4612,Emmanuel Odoi,0.0
4613,Dan Quartey,0.0
4614,Yaw Sakiya,0.0
4615,Kuma Doe,0.0
4616,Obile Issaka,0.0
4617,Baba Nsor,0.0
4618,Julian Rodriguez,0.0
4619,Javier Molina,0.0
4620,Mikkel LesPierre,0.0
4621,Antonio Lozada Jr,0.0
4622,Raymundo Beltran,0.0
4623,Jose Luis Rodriguez,0.0
4624,Stephen Smith,0.0
4625,Michael Farenas,0.0
4626,Juan Carlos Martinez,0.0
4627,Arturo Uruzquieta,0.0
4628,Alberto Garza,0.0
4629,Alejandro Rodriguez,0.0
4630,Gabriel Tolmajyan,0.0
4631,Sergio Villanueva,0.0
4632,Gerardo Zayas,0.0
4633,Tevin Farmer,0.0
4634,Jose Valderrama,0.0
4635,Carlos Claudio,0.0
4636,Gil Garcia,0.0
4637,Anthony Woods,0.0
4638,Herbert Quartey,0.0
4639,John Wampash,0.0
4640,Pedro Antonio Salcedo,0.0
4641,Tomi Archambault,0.0
4642,Corben Page,0.0
4643,Felix Rivera,0.0
4644,Hassan Mwakinyo,0.0
4645,Mario Alberto Lozano,0.0
4646,Sam Eggington,0.0
4647,Liam Williams,0.0
4648,Marian Cazacu,0.0
4649,Predrag Radosevic,0.0
4650,Jimmy Kelly,0.0
4651,John Thompson,0.0
4652,David Ezequiel Romero,0.0
4653,Robert Talarek,0.0
4654,Jason Welborn,0.0
4655,Mark Thompson,0.0
4656,Erick Ochieng,0.0
4657,Steve OMeara,0.0
4658,Gary McMillan,0.0
4659,Dee Mitchell,0.0
4660,Andrew Patterson,0.0
4661,Paul Morby,0.0
4662,Gerard Healy,0.0
4663,Barrie Jones,0.0
4664,Matt Scriven,0.0
4665,Billy Smith,0.0
4666,Darren Gethin,0.0
4667,Kevin McCauley,0.0
4668,John Van Emmenis,0.0
4669,Duncan Cottier,0.0
4670,Timo Laine,0.0
4671,Emmanuel Danso,0.0
4672,Abdallah Paziwapazi,0.0
4673,Tyron Zeuge,0.0
4674,Karel Horejsek,0.0
4675,David Brophy,0.0
4676,Istvan Zeller,0.0
4677,Christopher Rebrasse,0.0
4678,Olegs Fedotovs,0.0
4679,Luke Blackledge,0.0
4680,Mohammed Akrong,0.0
4681,Darren McKenna,0.0
4682,Michal Nieroda,0.0
4683,Wayne Reed,0.0
4684,Carl Dilks,0.0
4685,Ferenc Hafner,0.0
4686,Ciaran Healy,0.0
4687,Tommy Tolan,0.0
4688,Jamie Ambler,0.0
4689,Tobias Webb,0.0
4690,Joe Ainscough,0.0
4691,Patrick Maxwell,0.0
4692,Phil Goodwin,0.0
4693,Lee Duncan,0.0
4694,James Tucker,0.0
4695,Zach Parker,0.0
4696,Jozef Jurko,0.0
4697,Mike Guy,0.0
4698,Bilal Akkawy,0.0
4699,Andrey Sirotkin,0.0
4700,Jamie Cox,0.0
4701,Patrick Nielsen,0.0
4702,Adam Etches,0.0
4703,Adam Jones,0.0
4704,Billi Facundo Godoy,0.0
4705,Theophilus Tetteh,0.0
4706,Ruslans Pojonisevs,0.0
4707,Jez Wilson,0.0
4708,Giorgi Kandelaki,0.0
4709,Yoann Bloyer,0.0
4710,Farai Musiyiwa,0.0
4711,Eamonn OKane,0.0
4712,Sandor Micsko,0.0
4713,Luke Robinson,0.0
4714,Alistair Warren,0.0
4715,Mariusz Biskupski,0.0
4716,Zoran Cvek,0.0
4717,Luke Osman,0.0
4718,Danny Brown,0.0
4719,Lee Noble,0.0
4720,Dalton Miller,0.0
4721,Lewis Byrne,0.0
4722,Sabie Montieth,0.0
4723,Ben Deghani,0.0
4724,Erik Bazinyan,0.0
4725,Gonzalo Gaston Coria,0.0
4726,DMitrius Ballard,0.0
4727,Tureano Johnson,0.0
4728,Gary OSullivan,0.0
4729,Patrick Allotey,0.0
4730,Takeshi Inoue,0.0
4731,Brandon Cook,0.0
4732,Johnny Navarrete,0.0
4733,Jose Carlos Paz,0.0
4734,Paul Valenzuela Jr,0.0
4735,Uriel Gonzalez,0.0
4736,Miguel Angel Lopez,0.0
4737,Gabriel Agramon,0.0
4738,Alvaro Robles,0.0
4739,Alfredo Chavez,0.0
4740,Ramiro Alcaraz,0.0
4741,Oscar Mora,0.0
4742,Seth Carrillo,0.0
4743,Elliot Cano,0.0
4744,Frank Verduzco,0.0
4745,Jose Maria Valdez,0.0
4746,Julio Nario,0.0
4747,Alan Zavala,0.0
4748,Jose Arteaga,0.0
4749,Gerardo Mendoza,0.0
4750,Juan Velasquez,0.0
4751,Abraham Marquez,0.0
4752,Benjamin Urias,0.0
4753,Luis Contreras,0.0
4754,Manuel Mora,0.0
4755,Jonathan Gonzalez Ortiz,0.0
4756,Padraig McCrory,0.0
4757,Jason Quigley,0.0
4758,Marcelo Coceres,0.0
4759,Demond Nicholson,0.0
4760,Ulises Sierra,0.0
4761,Lanell Bellows,0.0
4762,Eric Moon,0.0
4763,Cesar Nunez,0.0
4764,Gregory Trenel,0.0
4765,Gyorgy Varju,0.0
4766,Samir dos Santos Barbosa,0.0
4767,Gregory Clark,0.0
4768,Aaron Garcia,0.0
4769,Jaime Barboza,0.0
4770,Enrique Gallegos,0.0
4771,Saadiq Muhammad,0.0
4772,Christopher Salerno,0.0
4773,Jose Alberto Leal,0.0
4774,Jose Antonio Leos Nery,0.0
4775,Jorge Pedroza,0.0
4776,Alex Saucedo,0.0
4777,Janelson Figueroa Bocachica,0.0
4778,Agustine Mauras,0.0
4779,Benjamin Whitaker,0.0
4780,Angelo Snow,0.0
4781,Carlos Ramirez,0.0
4782,Alejandro Almada Franco,0.0
4783,Luis Castillo,0.0
4784,Ricardo Espinoza Franco,0.0
4785,Kevin Gonzalez,0.0
4786,Ronny Rios,0.0
4787,Jose Velasquez,0.0
4788,Wilner Soto,0.0
4789,Carlos Carlson,0.0
4790,Isaac Zarate,0.0
4791,Ramon Contreras,0.0
4792,Bryl Bayogos,0.0
4793,Japhethlee Llamido,0.0
4794,Kazuki Nakajima,0.0
4795,Ryohei Takahashi,0.0
4796,Mike Oliver,0.0
4797,Pipat Chaiporn,0.0
4798,Espinos Sabu,0.0
4799,Ernesto Guerrero,0.0
4800,Noldi Manakane,0.0
4801,Sutep Wangmuk,0.0
4802,Prayoot Yaijam,0.0
4803,Marco Demecillo,0.0
4804,Phum Kunmat,0.0
4805,Egy Rozten,0.0
4806,Roman Canto,0.0
4807,Somprasong Chuenchana,0.0
4808,Dianever Orcales,0.0
4809,James Mokoginta,0.0
4810,Anusorn Chaisura,0.0
4811,Roberto Oyan,0.0
4812,Chris Potter,0.0
4813,Pichit Sithkruwin,0.0
4814,Jon Jet,0.0
4815,Saurabh Kumar,0.0
4816,Jose Estrella,0.0
4817,Hiroaki Teshigawara,0.0
4818,Eden Sonsona,0.0
4819,Roberto Castaneda,0.0
4820,Goodluck Mrema,0.0
4821,Pungluang Sor Singyu,0.0
4822,Jecker Buhawe,0.0
4823,Fadhili Majiha,0.0
4824,Hayato Kimura,0.0
4825,Galih Susanto,0.0
4826,Fredirex Rodriguez,0.0
4827,Ruben Manakane,0.0
4828,Rasmanudin,0.0
4829,Rex Olisa,0.0
4830,Martin Mubiru,0.0
4831,Manot Comput,0.0
4832,Alejandro Solorio,0.0
4833,Charlie Cabilla,0.0
4834,Rey Megrino,0.0
4835,Richard Olisa,0.0
4836,Armando de la Cruz,0.0
4837,Michael Rodriguez,0.0
4838,Rodel Tejares,0.0
4839,Ryan Tampus,0.0
4840,Charlie Lamila,0.0
4841,Freddie Martinez,0.0
4842,Jherom Tuyor,0.0
4843,Sherwin McDo Lungay,0.0
4844,Nestor Gamolo,0.0
4845,Nabil Ahmed,0.0
4846,Jeison Cervantes,0.0
4847,Jonas Sultan,0.0
4848,Willibaldo Garcia,0.0
4849,Ryan Walker,0.0
4850,Jose Aguilar,0.0
4851,Joseafat Reyes,0.0
4852,Jefferson Vargas,0.0
4853,Stuart Hall,0.0
4854,Ruben Dario Ruiz,0.0
4855,Alexander Cazares,0.0
4856,Alexis Ruiz,0.0
4857,Sebastian Sanchez,0.0
4858,Silviu Olteanu,0.0
4859,Hector Rolando Guzman,0.0
4860,Gustavo Molina,0.0
4861,Ismael Garnica,0.0
4862,Oreste Bernabe Nieva,0.0
4863,Ruben Montoya,0.0
4864,Miguel Gonzalez,0.0
4865,Najah Salah Ali,0.0
4866,Yaqub Kareem,0.0
4867,Anwar Alfadi,0.0
4868,John Donnelly,0.0
4869,Ashley Sexton,0.0
4870,Hyusein Hyuseinov,0.0
4871,Michael Ramabeletsa,0.0
4872,David Kanalas,0.0
4873,Delroy Spencer,0.0
4874,Francis Croes,0.0
4875,Saul Sanchez,0.0
4876,Nawaphon Kaikanha,0.0
4877,Aston Palicte,0.0
4878,Francisco Pedroza Portillo,0.0
4879,Leonardo Baez,0.0
4880,Dixon Flores,0.0
4881,Cris Paulino,0.0
4882,Immanuel Naidjala,0.0
4883,Julias Kisarawe,0.0
4884,Lolito Sonsona,0.0
4885,Emanuel Armendariz,0.0
4886,Enrique Bernache,0.0
4887,Gerpaul Valero,0.0
4888,Jeffrey Francisco,0.0
4889,Virden Rivera,0.0
4890,Matias Agustin Arriagada,0.0
4891,Junior Bajawa,0.0
4892,Markquil Salvana,0.0
4893,Danilo Gabisay,0.0
4894,Alvin Bais,0.0
4895,Egi Rozten,0.0
4896,Chatri Sariphan,0.0
4897,Raymond Tabugon,0.0
4898,Damien Vazquez,0.0
4899,Mike Plania,0.0
4900,Alexis Santiago,0.0
4901,Isao Gonzalo Carranza,0.0
4902,Anselmo Moreno,0.0
4903,Jundy Maraon,0.0
4904,Jhon Alberto Molina,0.0
4905,Jose Luis Araiza,0.0
4906,Jose Silveria,0.0
4907,Leshaun Blair,0.0
4908,Dinoel Reynoso,0.0
4909,Luis Angel Paneto,0.0
4910,Cristobal Ramos,0.0
4911,Norberto Jimenez,0.0
4912,Luis Hinojosa,0.0
4913,Daniel Veras,0.0
4914,Aneudy Mesa,0.0
4915,Judy Flores,0.0
4916,Jose Alfredo Rodriguez,0.0
4917,Christian Esquivel,0.0
4918,Szilveszter Ajtai,0.0
4919,Oscar Mojica,0.0
4920,Tibor Nadori,0.0
4921,Tae Woong Jung,0.0
4922,Gabor Molnar,0.0
4923,Saul Tejada,0.0
4924,DeWayne Wisdom,0.0
4925,Jovany Fuentes,0.0
4926,Justin Lopez,0.0
4927,Angel Carvajal,0.0
4928,Adalberto Tapia,0.0
4929,Brian Raglin,0.0
4930,Hector Gonzalez,0.0
4931,Rafael Gramajo,0.0
4932,Jesus Gonzales,0.0
4933,Rambo Sithsaithong,0.0
4934,Denkaosan Kaovichit,0.0
4935,Dawut Manopkanchang,0.0
4936,Tepparith Singwancha,0.0
4937,Yusaku Ishikawa,0.0
4938,Masafumi Tonomura,0.0
4939,Marvin Tampus,0.0
4940,Daniel Ferreras,0.0
4941,Hendrik Barongsay,0.0
4942,Kuniyuki Aizawa,0.0
4943,Kenji Saegusa,0.0
4944,Saichon Or Ounsuwon,0.0
4945,Prosper Matsuura,0.0
4946,Petchdam Sithsaithong,0.0
4947,Kyohei Wada,0.0
4948,Munetake Egawa,0.0
4949,Kengo Wakao,0.0
4950,Asahi Takano,0.0
4951,Makoto Horinouchi,0.0
4952,Yuichiro Komuro,0.0
4953,Yuki Kishi,0.0
4954,Kosuke Takamizawa,0.0
4955,Ryoji Arai,0.0
4956,Yosuke Ishiwatari,0.0
4957,Takaaki Hayashi,0.0
4958,Kazuya Hirata,0.0
4959,Kittipong Jareonroy,0.0
4960,Dawit Choemueku,0.0
4961,Yotnakhrop Mor Wattanachai,0.0
4962,Pornthep Wadngam,0.0
4963,Narongchai Aksornchoo,0.0
4964,Worawatchai Boonjan,0.0
4965,Samuel Tehuayo,0.0
4966,Ical Tobida,0.0
4967,Tommy Seran,0.0
4968,Domi Nenokeba,0.0
4969,Boy Tanto,0.0
4970,Heri Amol,0.0
4971,Hengky Baransano,0.0
4972,Fanther Ndahiuw,0.0
4973,Iwan Key,0.0
4974,Fahpratan Sor Por Laos,0.0
4975,Jack Amisa,0.0
4976,Richie Behec,0.0
4977,Jimmy Masangkay,0.0
4978,Sandeep Kumar,0.0
4979,Unknown,0.0
4980,Johan Wahyudi,0.0
4981,Ma Wu Ling,0.0
4982,Erick Diaz Siregar,0.0
4983,Lookrak Kiatmungmee,0.0
4984,Samingkao Sor Thantawan,0.0
4985,Muhammad Rachman,0.0
4986,Teeraphong Utaida,0.0
4987,Khunphon Kiatpracha Gym,0.0
4988,Milan Melindo,0.0
4989,Ryo Miyazaki,0.0
4990,Kwanthai Sithmorseng,0.0
4991,Florante Condes,0.0
4992,Ryan Bito,0.0
4993,Eakkasit Jaikongkaew,0.0
4994,Yu Kimura,0.0
4995,Tetsuya Hisada,0.0
4996,Keiichi Numata,0.0
4997,Toshimasa Ouchi,0.0
4998,Seiya Hirakawa,0.0
4999,Sho Nakazawa,0.0
5000,Norihito Tanaka,0.0
